,ID,Sex,Age,âÒìöéûä‘,15çŒÇ‹Ç≈ÇÃåß,15çŒÇ‹Ç≈ÇÃínàÊ,15çŒÇ‹Ç≈ÇÃìåêº,ç°èZÇÒÇ≈Ç¢ÇÈåß,ç°èZÇÒÇ≈Ç¢ÇÈínàÊ,ç°èZÇÒÇ≈Ç¢ÇÈìåêº,ç°Ç∆êÃÇ™àÍèè=0,0:Ç¶Ç—,1:åäéq,2:Ç‹ÇÆÇÎ,3:Ç¢Ç©,4:Ç§Ç…,5:Ç¢Ç≠ÇÁ,6:ã éq,7:Ç∆ÇÎ,8:ìSâŒä™,9:Ç©Ç¡Çœä™,è„à 3ÉlÉ^ÇÃÇ±Ç¡ÇƒÇËïΩãœ,è„à 3ÉlÉ^ÇÃÇ∫Ç¢ÇΩÇ≠ïΩãœ
2599,8541,1,2,444,14,3,0,4,1,0,1,4,3,7,9,1,5,6,2,8,10,0.763761,3.255065
2600,5045,0,3,197,21,2,0,13,3,0,1,6,1,3,10,9,5,7,2,4,8,1.082599,2.784213
2601,8993,1,1,675,4,1,0,4,1,0,0,5,9,1,3,4,6,10,2,7,8,1.669938,2.62511
2602,8156,1,2,295,18,5,0,18,5,0,0,1,2,5,9,8,3,4,10,7,6,1.640078,2.175414
2603,1378,1,1,376,25,6,1,25,6,1,0,5,7,4,9,8,10,6,1,2,3,2.176512,2.361764
2604,8966,1,2,341,26,6,1,26,6,1,0,4,3,7,6,10,9,1,2,5,8,1.282103,2.50346
2605,1279,1,2,426,26,6,1,27,6,1,1,3,1,9,4,2,7,5,10,8,6,1.489469,2.37272
2606,1892,0,1,446,24,5,0,18,5,0,1,9,4,6,7,3,2,8,1,5,10,0.87659,3.489366
2607,9058,1,1,256,18,5,0,18,5,0,0,4,2,6,1,5,7,10,3,9,8,1.38888,2.664355
2608,8506,1,2,341,23,6,1,23,6,1,0,3,6,4,5,10,1,8,2,7,9,1.515235,3.006412
2609,4773,0,1,200,40,9,1,40,9,1,0,3,1,2,5,10,9,6,4,7,8,1.808307,1.901868
2610,9891,1,2,220,4,1,0,4,1,0,0,7,1,4,8,10,2,5,3,6,9,0.914371,3.057759
2611,5153,0,1,194,18,5,0,18,5,0,0,1,3,9,4,10,6,5,2,8,7,1.402406,2.772111
2612,3735,0,4,362,13,3,0,9,3,0,1,4,7,2,3,6,5,10,1,8,9,1.669938,2.62511
2613,1954,0,2,317,44,9,1,44,9,1,0,9,10,2,4,6,5,1,3,8,7,1.563162,2.464216
2614,3637,0,0,284,13,3,0,13,3,0,0,7,8,2,10,6,3,4,1,9,5,1.195429,3.018514
2615,3357,0,1,392,26,6,1,26,6,1,0,5,7,3,4,9,10,6,2,1,8,1.522849,2.646672
2616,8464,1,1,341,11,3,0,11,3,0,0,6,1,8,7,10,2,5,3,4,9,0.914371,3.057759
2617,4637,0,1,237,11,3,0,11,3,0,0,4,3,2,7,10,6,5,1,8,9,1.082599,2.784213
2618,7005,0,5,458,34,7,1,14,3,0,1,4,2,8,6,1,5,9,3,7,10,0.763761,3.255065
2619,6795,0,2,336,29,6,1,26,6,1,1,9,7,6,4,2,1,8,3,5,10,0.87659,3.489366
2620,1806,1,2,248,11,3,0,11,3,0,0,4,1,3,6,10,9,5,2,7,8,1.082599,2.784213
2621,8958,1,2,197,29,6,1,26,6,1,1,7,10,6,4,1,3,8,2,5,9,0.87659,3.489366
2622,5217,0,3,173,13,3,0,13,3,0,0,7,6,2,9,10,5,8,1,3,4,1.522849,2.646672
2623,3453,0,5,406,12,3,0,12,3,0,0,6,9,3,8,10,2,7,1,4,5,1.195429,3.018514
2624,8301,1,2,275,13,3,0,13,3,0,0,10,5,6,8,2,3,7,1,4,9,0.87659,3.489366
2625,1468,0,3,457,0,0,0,0,0,0,0,9,5,2,6,3,7,10,1,4,8,1.044819,3.21582
2626,5457,0,5,631,25,6,1,25,6,1,0,4,6,3,5,2,10,9,1,8,7,1.044819,3.21582
2627,6003,0,1,237,29,6,1,29,6,1,0,1,6,9,3,10,4,2,7,8,5,2.59515,1.462013
2628,9726,1,1,290,13,3,0,13,3,0,0,5,4,9,10,6,1,8,2,7,3,1.849092,2.733606
2629,1745,0,1,379,43,9,1,13,3,0,1,3,4,6,7,1,5,9,2,8,10,1.364625,3.203719
2630,8150,1,3,397,26,6,1,26,6,1,0,7,5,8,2,9,6,3,1,4,10,1.869442,2.344358
2631,8970,1,2,295,13,3,0,13,3,0,0,3,6,1,2,9,10,7,5,4,8,2.395646,1.742765
2632,3337,0,2,250,14,3,0,14,3,0,0,7,5,6,8,3,1,4,2,9,10,0.87659,3.489366
2633,1078,1,2,338,29,6,1,26,6,1,1,2,9,4,7,5,3,6,8,1,10,2.080328,2.037873
2634,7227,0,4,351,45,9,1,45,9,1,0,6,1,7,10,2,4,8,3,9,5,0.763761,3.255065
2635,6941,0,2,254,35,8,1,26,6,1,1,8,1,3,9,5,7,4,2,6,10,1.082599,2.784213
2636,9151,1,1,795,12,3,0,13,3,0,1,10,8,7,9,5,6,1,4,3,2,2.781917,1.210768
2637,1537,1,4,319,38,8,1,38,8,1,0,5,10,4,8,2,6,9,1,3,7,1.204011,3.117524
2638,4441,0,2,223,0,0,0,14,3,0,1,2,6,7,3,5,4,9,1,8,10,1.989744,2.613009
2639,9917,1,1,202,18,5,0,18,5,0,0,6,5,9,10,3,2,4,1,8,7,0.87659,3.489366
2640,1357,1,1,300,24,5,0,24,5,0,0,6,7,1,5,4,3,9,2,8,10,1.195429,3.018514
2641,1612,0,2,279,5,1,0,5,1,0,0,2,5,4,10,1,8,7,6,3,9,1.929718,2.23518
2642,8670,1,3,342,39,9,1,39,9,1,0,2,5,4,3,1,10,9,6,7,8,2.076807,2.213618
2643,9186,1,0,254,3,1,0,3,1,0,0,6,1,5,8,2,4,9,3,7,10,0.763761,3.255065
2644,9463,1,0,267,13,3,0,13,3,0,0,6,7,4,5,1,2,8,3,9,10,0.87659,3.489366
2645,9513,1,0,329,41,9,1,41,9,1,0,2,9,6,8,5,7,10,3,4,1,2.337127,2.447958
2646,9683,1,3,187,29,6,1,29,6,1,0,8,1,7,10,2,3,9,4,6,5,1.001433,2.658368
2647,8692,1,3,562,39,9,1,11,3,0,1,1,3,6,4,2,8,10,5,9,7,1.489469,2.37272
2648,8712,1,0,284,16,3,0,16,3,0,0,10,5,2,3,1,8,9,4,6,7,1.757001,2.225719
2649,8117,1,1,226,26,6,1,26,6,1,0,7,6,3,1,9,10,5,2,4,8,1.669938,2.62511
2650,8630,1,2,241,18,5,0,18,5,0,0,1,3,5,7,9,8,2,4,6,10,2.007811,1.621115
2651,10110,1,2,327,35,8,1,11,3,0,1,3,8,2,5,6,4,9,1,7,10,1.683464,2.732866
2652,1302,0,4,371,0,0,0,0,0,0,0,8,10,3,9,4,5,2,1,6,7,1.563162,2.464216
2653,1971,0,2,188,12,3,0,11,3,0,1,6,4,5,7,3,2,8,1,9,10,0.87659,3.489366
2654,4887,0,2,273,13,3,0,13,3,0,0,6,8,5,7,2,3,4,1,9,10,0.87659,3.489366
2655,8478,1,1,207,2,1,0,13,3,0,1,7,3,2,9,8,6,4,1,5,10,1.082599,2.784213
2656,6173,0,2,227,19,5,0,19,5,0,0,5,3,8,9,2,1,7,4,6,10,1.001433,2.658368
2657,8391,1,2,256,18,5,0,18,5,0,0,2,5,1,4,10,9,6,8,3,7,2.248557,1.764327
2658,8245,1,3,292,18,5,0,14,3,0,1,6,2,4,7,10,3,8,1,5,9,0.914371,3.057759
2659,3033,0,3,296,0,0,0,0,0,0,0,8,9,5,7,10,6,4,1,2,3,2.176512,2.361764
2660,9911,1,2,228,0,0,0,0,0,0,0,2,6,7,5,1,3,10,4,8,9,1.602298,2.607022
2661,4119,0,2,408,39,9,1,12,3,0,1,4,3,9,1,2,10,5,8,7,6,1.475943,2.264964
2662,9262,1,2,237,27,6,1,26,6,1,1,5,3,8,9,10,1,2,6,4,7,1.519776,1.906763
2663,10089,1,3,280,26,6,1,26,6,1,0,4,10,1,3,8,7,9,2,5,6,1.669938,2.62511
2664,8888,1,1,205,19,5,0,19,5,0,0,5,2,7,4,6,1,10,3,9,8,0.914371,3.057759
2665,1492,1,2,232,12,3,0,12,3,0,0,4,2,6,7,3,1,9,5,8,10,1.001433,2.658368
2666,9400,1,1,368,45,9,1,45,9,1,0,3,6,5,4,9,10,7,2,1,8,1.842655,2.63457
2667,1048,0,1,240,24,5,0,25,6,1,1,7,5,2,9,10,8,4,1,6,3,2.01732,2.46006
2668,9067,1,1,269,27,6,1,27,6,1,0,3,6,7,5,2,4,8,1,9,10,1.364625,3.203719
2669,6315,0,4,273,18,5,0,18,5,0,0,3,5,2,7,1,10,6,8,9,4,1.770527,2.333475
2670,9586,1,2,175,26,6,1,27,6,1,1,8,6,4,2,1,7,9,10,5,3,2.410664,1.940811
2671,1370,1,1,277,9,3,0,9,3,0,0,2,4,6,10,1,3,5,7,8,9,1.602298,2.607022
2672,1296,1,2,241,26,6,1,14,3,0,1,5,8,2,7,6,1,10,3,4,9,1.195429,3.018514
2673,9112,1,4,337,4,1,0,13,3,0,1,5,6,3,8,4,7,10,1,2,9,1.522849,2.646672
2674,9556,1,3,275,8,3,0,12,3,0,1,8,4,2,5,6,3,10,1,9,7,1.195429,3.018514
2675,9841,1,4,636,29,6,1,11,3,0,1,2,8,4,9,1,3,7,10,6,5,1.602298,2.607022
2676,1149,0,3,372,29,6,1,29,6,1,0,7,5,3,1,10,4,9,2,8,6,1.669938,2.62511
2677,9983,1,0,425,7,2,0,13,3,0,1,2,1,3,4,10,9,7,5,8,6,1.808307,1.901868
2678,6541,0,2,361,13,3,0,12,3,0,1,6,5,3,8,1,4,9,2,7,10,1.044819,3.21582
2679,4983,0,2,238,38,8,1,26,6,1,1,1,9,2,8,3,5,4,7,10,6,1.770527,2.333475
2680,6601,0,4,234,35,8,1,27,6,1,1,1,5,7,9,6,3,2,4,8,10,2.12064,1.855417
2681,6547,0,1,247,39,9,1,39,9,1,0,4,9,1,10,5,7,6,2,3,8,1.522849,2.646672
2682,6151,0,1,363,18,5,0,18,5,0,0,9,7,5,8,10,3,2,6,1,4,1.960026,1.769222
2683,9315,1,1,214,39,9,1,39,9,1,0,2,4,10,1,8,3,6,7,5,9,2.227417,2.016311
2684,10026,1,1,179,23,6,1,23,6,1,0,3,7,2,6,9,10,1,4,5,8,2.288869,1.581871
2685,4503,0,1,230,19,5,0,29,6,1,1,5,3,4,6,9,1,10,7,2,8,1.479464,2.089219
2686,10029,1,4,229,39,9,1,39,9,1,0,9,6,3,7,5,1,8,2,4,10,1.195429,3.018514
2687,1273,0,3,552,35,8,1,35,8,1,0,2,7,4,6,8,10,1,3,5,9,1.882968,2.452114
2688,5267,0,3,314,39,9,1,39,9,1,0,5,1,6,2,4,8,7,9,10,3,2.448444,1.509203
2689,9832,1,0,227,26,6,1,26,6,1,0,4,3,1,10,7,5,8,2,6,9,1.082599,2.784213
2690,6997,0,2,702,9,3,0,13,3,0,1,9,2,4,8,10,1,5,3,7,6,0.914371,3.057759
2691,8255,1,2,434,8,3,0,8,3,0,0,6,5,3,10,1,2,7,4,9,8,1.282492,2.619123
2692,7221,0,3,326,14,3,0,13,3,0,1,2,3,6,4,5,8,10,1,9,7,1.402406,2.772111
2693,9421,1,2,248,12,3,0,12,3,0,0,10,4,5,7,9,3,1,2,8,6,1.394933,2.737762
2694,6445,0,4,309,31,7,1,31,7,1,0,6,9,2,3,1,8,4,7,5,10,1.757001,2.225719
2695,1319,1,3,311,25,6,1,21,2,0,1,5,1,3,7,10,9,6,2,4,8,1.082599,2.784213
2696,9330,1,2,203,0,0,0,1,1,0,1,7,5,3,4,9,2,8,1,6,10,1.195429,3.018514
2697,8157,1,2,217,13,3,0,13,3,0,0,5,3,9,10,2,7,4,1,6,8,0.763761,3.255065
2698,1803,1,5,513,29,6,1,29,6,1,0,7,4,3,6,2,5,10,1,8,9,1.044819,3.21582
2699,3675,0,2,322,35,8,1,17,4,0,1,8,5,3,9,10,2,6,1,4,7,1.195429,3.018514
2700,9011,1,1,229,18,5,0,13,3,0,1,9,5,8,2,3,1,7,10,4,6,1.588772,2.499265
2701,1998,1,1,306,26,6,1,27,6,1,1,6,3,2,8,9,10,5,1,4,7,1.082599,2.784213
2702,3309,0,2,384,23,6,1,14,3,0,1,2,5,3,4,9,10,8,1,6,7,1.683464,2.732866
2703,1183,0,1,459,18,5,0,18,5,0,0,1,10,2,8,6,5,9,4,3,7,2.248557,1.764327
2704,9922,1,3,261,11,3,0,13,3,0,1,2,3,6,5,9,10,4,1,7,8,1.402406,2.772111
2705,1990,1,2,195,26,6,1,12,3,0,1,9,2,6,7,4,3,8,1,5,10,0.914371,3.057759
2706,8532,1,1,316,10,3,0,10,3,0,0,6,8,2,4,9,1,5,3,10,7,1.195429,3.018514
2707,7095,0,3,388,26,6,1,24,5,0,1,10,1,6,2,9,8,3,4,7,5,1.994285,1.513359
2708,5787,0,3,308,24,5,0,24,5,0,0,3,4,10,6,1,5,8,2,7,9,1.364625,3.203719
2709,4241,0,1,231,18,5,0,18,5,0,0,5,9,3,6,4,2,8,1,7,10,1.195429,3.018514
2710,1119,1,3,370,4,1,0,13,3,0,1,2,10,7,1,3,4,9,5,6,8,2.076807,2.213618
2711,10090,1,1,209,26,6,1,26,6,1,0,6,1,3,5,4,7,8,2,9,10,1.082599,2.784213
2712,8991,1,2,498,39,9,1,39,9,1,0,10,9,3,5,2,4,6,1,7,8,1.044819,3.21582
2713,5249,0,2,324,13,3,0,13,3,0,0,4,5,8,10,3,1,6,2,7,9,0.87659,3.489366
2714,8747,1,4,381,43,9,1,24,5,0,1,3,6,2,9,4,5,10,1,7,8,1.683464,2.732866
2715,4323,0,3,308,14,3,0,14,3,0,0,2,1,3,8,5,7,9,6,4,10,1.808307,1.901868
2716,10148,1,1,213,11,3,0,11,3,0,0,1,3,8,5,6,2,7,4,10,9,1.640078,2.175414
2717,8725,1,2,437,12,3,0,12,3,0,0,7,10,3,6,1,8,4,2,5,9,1.044819,3.21582
2718,8938,1,1,284,14,3,0,14,3,0,0,3,1,6,5,10,2,8,4,9,7,1.640078,2.175414
2719,5093,0,2,229,35,8,1,35,8,1,0,10,2,8,1,5,3,9,4,7,6,1.626553,2.067658
2720,4621,0,3,309,18,5,0,13,3,0,1,8,4,1,9,6,7,5,3,2,10,1.522849,2.646672
2721,3409,0,2,259,26,6,1,13,3,0,1,4,2,7,6,8,9,3,1,5,10,1.282103,2.50346
2722,8260,1,4,459,29,6,1,29,6,1,0,7,3,6,5,4,8,10,1,2,9,1.241791,2.685917
2723,4223,0,3,346,31,7,1,31,7,1,0,5,4,6,9,2,1,10,3,7,8,0.87659,3.489366
2724,3003,0,1,232,27,6,1,26,6,1,1,9,6,2,5,4,3,10,1,7,8,1.195429,3.018514
2725,10134,1,1,167,12,3,0,1,1,0,1,3,7,6,1,4,2,10,5,8,9,2.227417,2.016311
2726,8080,1,2,198,16,3,0,16,3,0,0,6,1,7,10,4,2,9,5,8,3,1.973935,1.902607
2727,8210,1,2,200,18,5,0,18,5,0,0,2,3,9,8,6,1,7,4,5,10,1.640078,2.175414
2728,8716,1,1,270,39,9,1,39,9,1,0,5,2,6,10,3,7,4,1,9,8,0.763761,3.255065
2729,10031,1,3,263,14,3,0,14,3,0,0,7,6,4,5,1,2,10,3,8,9,0.87659,3.489366
2730,6779,0,1,233,6,1,0,6,1,0,0,4,8,2,7,6,3,9,1,5,10,1.195429,3.018514
2731,1194,0,2,256,2,1,0,2,1,0,0,3,4,2,6,5,7,9,1,8,10,1.683464,2.732866
2732,1593,1,1,220,30,7,1,26,6,1,1,3,6,8,9,10,1,2,5,7,4,2.12064,1.855417
2733,1445,1,2,225,29,6,1,29,6,1,0,2,8,6,4,7,1,9,10,3,5,2.080328,2.037873
2734,6045,0,3,201,14,3,0,14,3,0,0,5,6,2,3,8,7,9,1,4,10,1.669938,2.62511
2735,10129,1,2,195,26,6,1,26,6,1,0,10,3,9,6,1,2,4,5,7,8,1.001433,2.658368
2736,3451,0,0,173,18,5,0,18,5,0,0,6,8,3,1,10,5,4,2,9,7,1.669938,2.62511
2737,1033,0,2,317,11,3,0,11,3,0,0,6,1,4,2,10,5,9,3,7,8,1.38888,2.664355
2738,1630,1,1,270,39,9,1,26,6,1,1,9,10,7,1,3,2,5,4,6,8,1.588772,2.499265
2739,8173,1,2,345,29,6,1,26,6,1,1,1,5,2,6,8,7,10,3,4,9,1.683464,2.732866
2740,8656,1,2,331,18,5,0,18,5,0,0,1,8,5,4,10,9,2,6,3,7,2.448061,1.483575
2741,4995,0,2,255,2,1,0,11,3,0,1,5,8,3,4,1,7,10,2,6,9,1.044819,3.21582
2742,5203,0,3,348,18,5,0,19,5,0,1,4,3,7,6,9,10,2,8,1,5,1.847196,1.534921
2743,8882,1,0,172,11,3,0,11,3,0,0,1,5,9,7,10,2,3,8,6,4,2.12064,1.855417
2744,9534,1,2,312,18,5,0,18,5,0,0,10,2,3,5,9,1,7,4,8,6,1.320272,2.187515
2745,1452,1,1,341,11,3,0,11,3,0,0,9,7,8,3,6,2,10,1,4,5,1.501709,2.898656
2746,9061,1,2,233,26,6,1,26,6,1,0,4,2,6,9,7,8,1,10,5,3,2.341668,1.348309
2747,6565,0,0,198,16,3,0,16,3,0,0,1,7,3,6,5,9,8,2,4,10,1.683464,2.732866
2748,4807,0,4,343,18,5,0,19,5,0,1,5,4,7,9,1,2,10,3,6,8,0.87659,3.489366
2749,7011,0,1,184,36,8,1,36,8,1,0,7,1,4,6,9,2,5,3,8,10,0.914371,3.057759
2750,3553,0,2,313,20,2,0,13,3,0,1,3,4,2,7,9,5,8,1,6,10,1.683464,2.732866
2751,4943,0,3,252,16,3,0,16,3,0,0,4,9,5,8,1,6,3,2,7,10,1.244323,2.935068
2752,9502,1,2,370,26,6,1,26,6,1,0,3,2,4,5,6,7,9,1,8,10,1.402406,2.772111
2753,8318,1,2,257,13,3,0,13,3,0,0,5,8,4,6,1,2,9,3,7,10,0.87659,3.489366
2754,6725,0,3,390,39,9,1,18,5,0,1,2,9,3,1,6,7,10,4,8,5,2.395646,1.742765
2755,1970,1,1,421,18,5,0,18,5,0,0,4,5,7,6,3,2,10,1,8,9,0.87659,3.489366
2756,3923,0,3,305,13,3,0,13,3,0,0,4,2,7,6,1,5,9,3,8,10,0.763761,3.255065
2757,4673,0,1,261,40,9,1,39,9,1,1,6,5,2,7,1,4,10,3,8,9,1.044819,3.21582
2758,8197,1,2,265,12,3,0,12,3,0,0,6,7,5,8,1,2,10,4,3,9,1.441683,2.520827
2759,8493,1,1,193,26,6,1,26,6,1,0,3,4,2,6,10,8,1,9,5,7,2.288869,1.581871
2760,9134,1,3,333,18,5,0,18,5,0,0,5,1,4,6,3,8,10,2,7,9,0.763761,3.255065
2761,9688,1,1,222,8,3,0,29,6,1,1,7,9,5,6,2,3,10,1,4,8,0.87659,3.489366
2762,8023,1,1,697,29,6,1,26,6,1,1,4,8,7,5,10,6,3,1,2,9,1.722353,2.36592
2763,7239,0,3,273,18,5,0,12,3,0,1,4,1,5,7,2,10,6,3,8,9,0.763761,3.255065
2764,9654,1,4,517,24,5,0,13,3,0,1,7,8,1,6,3,4,9,2,5,10,1.044819,3.21582
2765,3955,0,2,170,11,3,0,11,3,0,0,4,5,1,2,7,6,9,3,8,10,1.669938,2.62511
2766,9183,1,1,201,26,6,1,26,6,1,0,7,6,2,3,5,4,9,1,8,10,1.669938,2.62511
2767,1405,0,3,373,25,6,1,12,3,0,1,7,3,1,6,10,9,5,4,2,8,1.647692,1.815673
2768,6781,0,4,446,25,6,1,23,6,1,1,5,8,3,2,9,10,7,1,4,6,1.669938,2.62511
2769,1471,1,1,270,13,3,0,13,3,0,0,4,5,2,8,9,1,10,3,6,7,1.195429,3.018514
2770,9940,1,1,353,21,2,0,21,2,0,0,2,1,3,7,6,4,10,5,9,8,1.808307,1.901868
2771,6679,0,2,382,25,6,1,12,3,0,1,7,5,2,3,10,8,4,1,6,9,1.669938,2.62511
2772,9520,1,1,692,43,9,1,39,9,1,1,7,1,6,2,4,10,8,5,3,9,1.953973,1.695816
2773,6693,0,1,313,7,2,0,13,3,0,1,4,2,5,9,3,7,8,1,6,10,0.763761,3.255065
2774,1069,0,1,207,8,3,0,13,3,0,1,3,5,2,8,9,6,7,1,4,10,1.683464,2.732866
2775,1225,0,3,271,45,9,1,19,5,0,1,4,7,3,1,5,9,10,2,6,8,1.669938,2.62511
2776,6671,0,1,262,4,1,0,4,1,0,0,7,3,5,8,4,6,9,1,2,10,1.241791,2.685917
2777,6047,0,3,303,26,6,1,26,6,1,0,4,6,2,3,5,7,10,1,8,9,1.669938,2.62511
2778,6127,0,2,222,13,3,0,14,3,0,1,4,2,6,5,8,9,3,1,7,10,1.282103,2.50346
2779,6025,0,4,421,35,8,1,35,8,1,0,2,5,3,6,4,8,9,1,7,10,1.683464,2.732866
2780,2022,0,1,211,34,7,1,34,7,1,0,3,10,2,5,7,6,9,1,4,8,1.683464,2.732866
2781,5843,0,1,265,8,3,0,14,3,0,1,6,4,3,7,10,9,5,1,2,8,1.522849,2.646672
2782,4409,0,1,185,24,5,0,25,6,1,1,7,8,1,6,9,10,3,2,4,5,1.563162,2.464216
2783,3299,0,2,253,26,6,1,12,3,0,1,5,8,1,7,10,9,2,4,3,6,2.128255,1.495676
2784,9869,1,0,610,9,3,0,9,3,0,0,6,8,2,7,10,3,5,1,4,9,1.195429,3.018514
2785,1876,1,1,409,0,0,0,0,0,0,0,2,7,4,5,6,1,8,3,9,10,1.515235,3.006412
2786,5253,0,2,322,7,2,0,7,2,0,0,2,6,3,1,5,7,10,4,8,9,2.395646,1.742765
2787,5657,0,2,180,36,8,1,12,3,0,1,5,4,6,9,3,2,7,1,8,10,0.87659,3.489366
2788,9428,1,2,281,11,3,0,11,3,0,0,4,5,8,6,2,1,9,3,7,10,0.87659,3.489366
2789,9138,1,2,308,39,9,1,14,3,0,1,8,6,7,1,2,4,9,3,5,10,1.3511,3.095963
2790,5181,0,2,328,26,6,1,26,6,1,0,5,4,1,7,9,10,6,2,3,8,1.522849,2.646672
2791,9136,1,2,354,11,3,0,11,3,0,0,7,9,4,5,10,3,6,1,2,8,1.35462,2.920218
2792,8021,1,3,322,26,6,1,18,5,0,1,6,9,4,5,10,1,7,3,2,8,1.35462,2.920218
2793,7197,0,3,172,24,5,0,24,5,0,0,9,2,7,5,3,4,8,1,10,6,0.763761,3.255065
2794,9099,1,2,203,16,3,0,16,3,0,0,3,10,5,7,1,4,9,2,6,8,1.364625,3.203719
2795,9766,1,2,288,26,6,1,26,6,1,0,7,1,5,10,9,6,3,4,2,8,1.847196,1.534921
2796,1769,1,2,257,25,6,1,26,6,1,1,8,6,7,5,3,2,10,1,4,9,0.87659,3.489366
2797,8044,1,2,280,12,3,0,12,3,0,0,8,3,10,5,1,2,6,4,9,7,1.001433,2.658368
2798,5553,0,3,301,18,5,0,18,5,0,0,3,1,4,2,9,7,5,6,8,10,2.114588,1.78201
2799,9967,1,1,262,7,2,0,7,2,0,0,2,1,6,5,10,4,9,3,7,8,1.402406,2.772111
2800,6271,0,1,261,27,6,1,37,8,1,1,2,8,1,3,6,5,9,4,7,10,2.395646,1.742765
2801,8817,1,1,195,25,6,1,25,6,1,0,3,9,8,6,4,5,7,1,2,10,1.842655,2.63457
2802,5921,0,2,405,18,5,0,18,5,0,0,3,4,1,2,8,10,6,7,5,9,2.395646,1.742765
2803,1618,0,5,341,13,3,0,14,3,0,1,4,7,1,2,6,8,9,5,3,10,2.235031,1.656571
2804,8605,1,1,341,13,3,0,13,3,0,0,5,9,10,1,3,2,4,6,8,7,1.588772,2.499265
2805,8717,1,0,218,11,3,0,11,3,0,0,4,7,2,9,10,3,5,1,6,8,1.195429,3.018514
2806,9778,1,1,218,13,3,0,18,5,0,1,2,5,1,4,9,10,6,7,3,8,2.248557,1.764327
2807,6629,0,2,658,13,3,0,14,3,0,1,7,5,3,4,8,1,9,2,6,10,1.195429,3.018514
2808,6623,0,4,454,0,0,0,16,3,0,1,6,3,4,7,1,8,5,2,9,10,0.763761,3.255065
2809,7173,0,5,196,28,6,1,11,3,0,1,8,2,7,5,1,3,9,4,6,10,1.001433,2.658368
2810,5871,0,1,532,8,3,0,15,4,0,1,7,2,10,3,6,5,1,4,9,8,1.994285,1.513359
2811,5239,0,2,302,31,7,1,31,7,1,0,4,5,2,3,8,7,9,1,6,10,1.669938,2.62511
2812,9608,1,1,266,11,3,0,11,3,0,0,2,5,4,8,6,1,9,3,7,10,1.515235,3.006412
2813,9899,1,2,308,13,3,0,13,3,0,0,1,7,2,5,8,10,6,3,4,9,1.683464,2.732866
2814,5909,0,1,241,11,3,0,11,3,0,0,2,5,6,9,10,3,4,1,7,8,1.515235,3.006412
2815,1580,1,2,232,13,3,0,6,1,0,1,7,10,4,6,1,5,3,2,9,8,1.244323,2.935068
2816,3699,0,1,218,2,1,0,14,3,0,1,7,8,3,6,1,5,10,2,4,9,1.044819,3.21582
2817,6591,0,4,318,14,3,0,14,3,0,0,7,8,1,3,4,2,5,6,9,10,1.907611,2.028413
2818,8758,1,2,328,26,6,1,26,6,1,0,3,4,7,6,2,10,9,1,5,8,1.364625,3.203719
2819,9189,1,2,339,10,3,0,18,5,0,1,8,9,6,2,1,10,4,7,5,3,2.410664,1.940811
2820,8179,1,2,323,13,3,0,13,3,0,0,6,8,4,5,2,1,10,3,7,9,0.87659,3.489366
2821,1023,0,1,233,17,4,0,11,3,0,1,3,2,6,4,1,8,7,5,9,10,1.489469,2.37272
2822,9384,1,2,203,16,3,0,16,3,0,0,2,7,4,8,9,10,1,3,5,6,1.882968,2.452114
2823,3769,0,2,246,13,3,0,13,3,0,0,5,9,3,7,2,6,4,1,8,10,1.044819,3.21582
2824,9211,1,1,237,43,9,1,43,9,1,0,3,6,1,7,4,5,8,2,9,10,1.683464,2.732866
2825,5513,0,1,212,11,3,0,11,3,0,0,10,1,2,9,5,6,3,8,4,7,1.688005,1.633217
2826,4731,0,1,198,11,3,0,11,3,0,0,4,3,2,5,10,8,7,1,6,9,1.082599,2.784213
2827,9914,1,1,286,29,6,1,13,3,0,1,7,4,5,8,1,2,9,3,6,10,0.87659,3.489366
2828,5735,0,2,303,17,4,0,11,3,0,1,8,7,2,10,1,3,5,4,6,9,1.282492,2.619123
2829,9928,1,3,299,17,4,0,17,4,0,0,2,6,7,4,1,10,8,3,5,9,1.364625,3.203719
2830,10143,1,1,324,39,9,1,42,9,1,1,2,1,10,5,3,8,4,9,7,6,1.489469,2.37272
2831,8857,1,2,579,26,6,1,29,6,1,1,5,7,2,8,6,3,9,1,4,10,1.195429,3.018514
2832,8082,1,3,369,13,3,0,13,3,0,0,6,10,2,4,9,8,7,1,3,5,1.522849,2.646672
2833,6645,0,3,271,23,6,1,23,6,1,0,2,8,5,7,10,4,6,1,9,3,2.337127,2.447958
2834,1558,0,1,209,16,3,0,16,3,0,0,7,8,1,2,10,4,9,6,5,3,2.729502,1.469959
2835,8499,1,2,269,19,5,0,19,5,0,0,9,2,3,4,7,5,6,1,10,8,1.082599,2.784213
2836,8715,1,2,270,18,5,0,18,5,0,0,4,3,8,6,2,7,5,1,9,10,0.763761,3.255065
2837,9125,1,2,202,0,0,0,0,0,0,0,1,9,2,8,10,4,7,5,3,6,2.248557,1.764327
2838,9047,1,3,316,0,0,0,0,0,0,0,2,10,4,7,1,3,9,5,6,8,1.602298,2.607022
2839,1811,1,1,269,30,7,1,34,7,1,1,7,3,4,6,8,5,1,2,9,10,1.282103,2.50346
2840,3499,0,3,265,18,5,0,18,5,0,0,4,3,1,9,8,7,6,2,5,10,1.082599,2.784213
